Date,Average,Cheung Chau,Ching Pak House(Tsing Yi),Hong Kong International Airport ,Hong Kong Observatory,Tseung Kwan O,King's Park,Lau Fau Shan,Peng Chau,Tai Mei Tuk,Shek Kong,Sha Tin,Sheung Shui,Tate's Cairn,Ta Kwu Ling,Tai Mo Shan,Pak Tam Chung (Tsak Yue Wu),The Peak,Waglan Island,Wetland Park
2015-10-17,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2015-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-21,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,0.026315789,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
2015-10-24,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2015-10-25,0.121052632,0,0,0,0.2,0,0.1,0,0,0,0,0,0,1,0,0.5,0,0.5,0,0
2015-10-26,0.394444444,0,0,Trace,0.7,0,0.4,0,0,0,0,0,0,5.5,0,0.5,0,0,0,0
2015-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-28,0.083333333,0,0,0,Trace,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0
2015-10-29,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0
2015-10-30,0.583333333,0,0,Trace,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-31,0.121052632,0,0,0,0.5,0,0.3,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0
2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-02,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-03,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-04,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-05,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-06,0.029411765,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,***,0,0,0,0
2015-11-07,0.317647059,0,0,Trace,0.3,0,0.1,0,0,0,0,0.5,0,4.5,0,***,0,0,0,0
2015-11-08,0.058823529,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,***,0,0.5,0,0
2015-11-09,0.029411765,0,0,0,Trace,0,0,0.5,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-10,0.635294118,0,0,Trace,0.3,1,1,0,0,1.5,0,0.5,0,3,0,***,3,0.5,0,0
2015-11-11,0.776470588,0,0,Trace,1.1,1.5,0.6,0,0,0,0,1,0,4.5,0,***,2,2.5,0,0
2015-11-12,0.435294118,0,0,Trace,0.3,2,0.1,0,0,0,0,1,0,3.5,0,***,0,0.5,0,0
2015-11-13,8.461111111,6,4,9,10.4,6,9.9,0.5,1.5,3.5,13,30.5,15,21,6,***,3.5,4.5,7.5,0.5
2015-11-14,0.0625,0,0.5,Trace,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0.5
2015-11-15,1.511764706,0,1,Trace,6.5,0,11.7,0,0,0,0,6.5,0,0,0,***,0,0,0,0
2015-11-16,2.752941176,0,0,Trace,3.9,8.5,6.4,0,0,9.5,0,13.5,0,2.5,1,***,0,1,0.5,0
2015-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-18,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,***,0,0.5,0,0
2015-11-19,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-20,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-22,0.352941176,0,0,0,Trace,0,0,0,0,0,0,0,1,0,5,***,0,0,0,0
2015-11-23,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,***,0,0,0,0
2015-11-24,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0,0,0,0
2015-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-30,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2015-12-02,0.111111111,0,1,0,Trace,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-12-03,0.544444444,0,0.5,0.7,Trace,1,0.1,0.5,0,1,1,1,0.5,2,0.5,0,0.5,0.5,0,0
2015-12-04,0.058823529,0.5,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2015-12-05,9.605263158,12,7,4,15.7,12,14.8,6.5,4.5,9,8.5,10,10,13.5,9,0,11,17,17,1
2015-12-06,0.831578947,0.5,1,0.8,1,1.5,1,0.5,1,1,1,1,0.5,1.5,0.5,0,1,1.5,0.5,0
2015-12-07,0.005263158,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-08,0.273684211,0,0.5,0.3,0.7,0,0.7,0,0,0.5,1,0.5,0,0,1,0,0,0,0,0
2015-12-09,44.41176471,30.5,36,44.7,44.6,45,43.2,56,24,40.5,52.5,41,60,42,64,***,50,45,36,***
2015-12-10,0.283333333,0,0,0,Trace,0,2.6,0.5,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0.5
2015-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-13,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2015-12-14,0.038888889,0,0,0.6,Trace,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-15,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-20,1.357894737,1,1,0.5,0.7,1.5,1.1,3.5,0.5,2,1,1,3,1.5,3,0,2,1,1.5,0
2015-12-21,0.117647059,0,0,Trace,Trace,0,0,0,0,0,0.5,0,0,0,0,1,0,0.5,0,0
2015-12-22,0.489473684,0,0,0.1,0.6,2,0.6,0,0,0.5,0,0.5,0,1.5,0,2.5,0.5,0,0.5,0
2015-12-23,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0
2015-12-24,0.094444444,0,0.5,0.7,Trace,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
2015-12-25,1.057894737,0,0,3.4,0.2,0,0,2,0,1,3.5,1.5,2,1,2.5,2,0.5,0.5,0,0
2015-12-26,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2015-12-27,0.805263158,0.5,1,0.2,0.4,0.5,0.2,0.5,0.5,0.5,0.5,1.5,1,1,1,3,2,1,0,0
2015-12-28,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-29,0.111111111,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0
2015-12-30,0.878947368,0.5,0,0.7,0.4,0.5,0.6,1.5,0.5,1,2,2,1.5,0.5,1,1.5,1.5,0.5,0.5,0
2015-12-31,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-02,0.172222222,0,1,Trace,0.3,0,0.3,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0
2016-01-03,5.263157895,6,6,1.8,5.6,9,5.6,4.5,4.5,6,4,5,3,6,4,6.5,7.5,7.5,7.5,0
2016-01-04,0.222222222,0,0,0,Trace,1,0,0,0,0.5,0,0,0,0.5,0,1,0.5,0,0.5,0
2016-01-05,26.26315789,37,45.5,5.8,46.7,22,53,5.5,27,44.5,4.5,45.5,10,45,8,16,50,21.5,11.5,0
2016-01-06,0.088235294,0,0,Trace,Trace,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0
2016-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-09,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-01-10,7.084210526,9,4.5,11.1,6.9,9.5,7.6,5.5,6,6,5,5.5,5,6.5,4.5,9,10,6,11,6
2016-01-11,28.20526316,28,25.5,31.4,30.7,31.5,26.3,30.5,24.5,27.5,28,27.5,29,27.5,28.5,27.5,34,24.5,22.5,31
2016-01-12,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2016-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14,2.088888889,0,0.5,Trace,1.1,0.5,0,5,0.5,0,2.5,2.5,7.5,1,7,3,1.5,0,0,5
2016-01-15,35.69444444,38,35.5,34.7,38.8,41.5,15,39.5,27,***,41.5,43,42.5,35.5,43.5,11,41,33,39,42.5
2016-01-16,10.08333333,9.5,8.5,8.2,12.3,15.5,11.5,7,6.5,***,7,15.5,7,14,6.5,7.5,13,7.5,16,8.5
2016-01-17,19.8,35,20,19.8,24.6,18.5,19,10,19,***,15.5,14.5,7.5,23.5,6.5,15,23.5,29.5,45.5,9.5
2016-01-18,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2016-01-19,0.029411765,0,0,Trace,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2016-01-20,4.416666667,2.5,1,2.4,3.3,11.5,3.3,4.5,1.5,***,1.5,4,3.5,7,5.5,11,5.5,2,5,4.5
2016-01-21,0.527777778,0.5,0.5,0.2,0.1,1,0.7,0.5,0,***,0,0.5,0,1.5,0.5,1,1,0.5,0.5,0.5
2016-01-22,15.01111111,11,14,19.7,12.9,13.5,15.1,11,15,***,18.5,24,10.5,16.5,5.5,26.5,23,10.5,11.5,11.5
2016-01-23,0.266666667,0,0,0.2,0.5,0.5,0.1,1,0,***,0,0,0,0,0.5,0.5,0,0.5,0,1
2016-01-24,2.911111111,2,3,4.4,4,4,3.5,4.5,1,***,4,3.5,4.5,0,4.5,0,5,0,0,4.5
2016-01-25,0.078947368,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0
2016-01-26,0.176470588,0,0,Trace,Trace,0,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0,0,1
2016-01-27,6.621052632,2,8,13.1,3.5,3,4.2,11.5,5,2,9.5,9.5,10,5.5,10,8,5.5,3.5,1.5,10.5
2016-01-28,56.36842105,42.5,59,71.2,42.5,25.5,47.3,61.5,52.5,51,81.5,58,81.5,50,82.5,67.5,56.5,44,24.5,72
2016-01-29,33.38888889,25,36,44.4,32.8,***,29.3,36.5,38.5,0,42,45.5,35.5,36,34.5,44.5,34.5,23.5,26,36.5
2016-01-30,0.055555556,0,0,0,0,***,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-01-31,0.761111111,0,0.5,0.6,0.3,***,0.3,1,0.5,0.5,0,0,0.5,1.5,1,5.5,0,0.5,0,1
2016-02-01,13.33157895,9,14.5,15.9,11.3,10,12.1,17.5,9,14,17,18,16.5,11.5,16,11.5,13,11.5,4.5,20.5
2016-02-02,0.477777778,0,0.5,0.1,Trace,0,0,1.5,0,0.5,1,0,1,0,1,0.5,0.5,0,0,2
2016-02-03,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,0.255555556,0,0,Trace,0.2,0,0.4,0,0,0.5,0,0.5,0,0,0,1.5,1,0,0.5,0
2016-02-11,0.027777778,0,0,0,Trace,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,0.488888889,0,1,Trace,0.1,0.5,0.2,0,0,0.5,1,1.5,0,0.5,0,1.5,1.5,0,0.5,0
2016-02-13,0.75,0.5,1.5,Trace,0,0,0,0,0,5.5,0,3.5,0,0.5,0,1.5,0.5,0,0,0
2016-02-14,0.088235294,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0
2016-02-15,0.516666667,2.5,0,Trace,0.3,0,0,0,0.5,0.5,0.5,0,0.5,0.5,1,0,0,0.5,2.5,0
2016-02-16,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-17,1.736842105,2,1.5,1.7,1.7,2.5,3.6,1,2,0.5,1,1.5,1,2,2,2.5,1.5,1.5,2,1.5
2016-02-18,2.084210526,3,1.5,2.1,3.4,3,4.1,1.5,3.5,1,1,2.5,1,2,1,2,3,2,1,1
2016-02-19,7.584210526,3,7,6.6,4.4,6,5.6,12.5,5.5,9.5,10.5,6.5,12.5,8,9.5,6,8.5,4.5,5,13
2016-02-20,2.568421053,2,3.5,3.5,2.4,2,2.9,2.5,1.5,2,3,3,2,3,2,4,3,3,1,2.5
2016-02-21,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-22,0.188888889,0,0,Trace,0.5,0.5,0.4,0,0,0,0,0.5,0,1,0,0,0,0,0.5,0
2016-02-23,0.368421053,0,0,0.1,0.5,0.5,0.4,0,0,0,0,0,0,1,0.5,0.5,0.5,2,1,0
2016-02-24,0.147058824,0,0,Trace,Trace,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0
2016-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-26,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-02-27,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-03,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2016-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-05,0.058823529,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-07,0.257894737,0,0,0,0.2,1,0.2,0,0,1,0,0,0,1,0,1,0.5,0,0,0
2016-03-08,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2016-03-09,10.61578947,3.5,0.5,0.4,15.5,15,8.3,6.5,4.5,12,17,13,7.5,3.5,9.5,20,28,18.5,10.5,8
2016-03-10,12.80526316,17,8,11.7,16.8,18,14.8,7,10,17,12.5,13.5,5.5,12.5,5.5,11,16.5,19.5,20,6.5
2016-03-11,0.172222222,0.5,0,Trace,0.1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,1.5,0
2016-03-12,0.261111111,0,0,Trace,0.1,1.5,0.1,0,0,0.5,0,0,0,0.5,0,0,0.5,0,1.5,0
2016-03-13,7.242105263,7.5,9.5,13,6.8,8.5,9.3,6,7,6,6,9,7,11,4.5,1.5,10,1,7.5,6.5
2016-03-14,0.133333333,0,0,Trace,0.8,0.5,0.1,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2016-03-15,0.15,0,0,0.2,Trace,0,0,0.5,0,0.5,0.5,0,0.5,0,0.5,0,0,0,0,0
2016-03-16,1.105263158,1.5,0.5,0.2,1.1,4,1.2,0,0.5,2,0.5,2,0,1.5,0,0.5,3,1.5,1,0
2016-03-17,1.736842105,1,0,0.3,2.2,8,1,0.5,0.5,6.5,0,0.5,0,1,0,0,5.5,2,4,0
2016-03-18,0.182352941,0,0.5,Trace,Trace,0.5,0.1,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0
2016-03-19,1.116666667,0,0,0,Trace,0,0.1,2,0,2.5,1.5,0,4.5,0.5,5.5,0.5,0.5,0.5,0.5,1.5
2016-03-20,0.627777778,0,0,Trace,0.3,1.5,0,0,0,0.5,0,0,0,1.5,0,5.5,0,0,2,0
2016-03-21,59.30526316,55.5,52.5,66.9,59.6,65,58.3,60.5,45.5,60,55.5,59,67,50,59,63.5,54,60,70.5,64.5
2016-03-22,2.526315789,0.5,1,1,1.7,5,1.3,3,0,4,1,1.5,3.5,3.5,3.5,8,2.5,0.5,3.5,3
2016-03-23,11.71578947,11.5,11,13.6,8.7,10,8.8,13.5,7.5,11,9,14,13.5,12,16,14,14,11,10.5,13
2016-03-24,28.18947368,31.5,23.5,28.5,33.4,38.5,34.2,21,24.5,24.5,25,31.5,20.5,30,21.5,23.5,34,36.5,32,21.5
2016-03-25,1.247368421,2.5,1,0.7,1.4,1.5,1.1,1,1,1,1.5,1,1,1,1,1,1,2.5,1.5,1
2016-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-28,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-29,0,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-30,0.027777778,0,0,0,Trace,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
2016-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-02,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
2016-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-04,11.83157895,10,9,13.2,4.3,3.5,5.3,26,9,20.5,10.5,7.5,21.5,4.5,28.5,5,5.5,10,9.5,21.5
2016-04-05,0.117647059,0,0,Trace,Trace,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0
2016-04-06,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2016-04-07,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0
2016-04-08,0.176470588,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,2.5,0.5,0,0,0
2016-04-09,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-04-10,30.02631579,34.5,0,35.7,22.1,28.5,26.7,39,22,39.5,53.5,35.5,40,26.5,32,22.5,25,33,15.5,39
2016-04-11,1.676470588,0,***,Trace,0.4,0.5,0.6,4.5,0.5,0,0,3.5,0,7,0,0,6.5,0.5,3,1.5
2016-04-12,10.83529412,18.5,9.5,6.7,11.4,15,10.6,5.5,8,12.5,15,15.5,4,10,***,***,15,9.5,13.5,4
2016-04-13,61.98333333,80.5,72.5,67.7,76.4,79.5,81.6,46.5,51,50.5,64.5,63,51,74,0,***,71,67.5,65,53.5
2016-04-14,1.344444444,0.5,1.5,Trace,0.7,2,1,0.5,1.5,3.5,0.5,2,1.5,1.5,0,0.5,3.5,1.5,1,1
2016-04-15,4.757894737,1.5,3.5,2.7,3.4,9,3.3,1,3,3.5,0.5,0.5,0,2,31.5,0,12.5,3,9,0.5
2016-04-16,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2016-04-17,0.111111111,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0
2016-04-18,15.43157895,15.5,10,11.8,23.7,25.5,23.2,8.5,16,16,8.5,15,14.5,17,14.5,14.5,12.5,21,11.5,14
2016-04-19,0.35,0,0,0.3,Trace,0,0,0,0,0,0.5,0.5,0.5,1,0,3.5,0,0,0,0
2016-04-20,0.194444444,0,0,0,Trace,0,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0
2016-04-21,0.477777778,0,0,0.1,Trace,0,0,2,0,0,0,0.5,1.5,0,1.5,0.5,0,0,0,2.5
2016-04-22,16.84210526,13,10.5,21.2,8.3,11.5,11,25.5,4.5,9,21,10,36,13.5,39,15.5,15.5,10,8.5,36.5
2016-04-23,1.368421053,0,0.5,1,2.8,1.5,2.7,0,0.5,0.5,1,7.5,1,3,1.5,2,0,0.5,0,0
2016-04-24,23.68421053,30,21.5,18.3,41.4,30.5,37.8,8.5,33,12,15.5,21.5,4.5,45,9.5,19,38.5,39,17.5,7
2016-04-25,9.721052632,15,5.5,2.9,12.4,18,15.9,12.5,4.5,2.5,4,11.5,8,14,6,7.5,16,11.5,9,8
2016-04-26,0.594444444,0,0,0.1,Trace,0,0.1,0.5,0,1,0,0,1,1.5,0.5,2.5,3.5,0,0,0
2016-04-27,4.678947368,0.5,0,0.5,0.9,2.5,0,1,0.5,23.5,9,5.5,4.5,0.5,4,4,2.5,28.5,0,1
2016-04-28,2.842105263,0,1.5,0,1.7,1,8.8,0,5,0,0,2,0,9.5,0,9.5,0,5,10,0
2016-04-29,0.166666667,0,0,0,Trace,0,0,0,0,0,1.5,0.5,0.5,0,0,0.5,0,0,0,0
2016-04-30,5.210526316,3.5,3.5,8.1,1.5,1,1.9,14,2,4,2,1.5,16.5,2,17,4,1,0,2,13.5
2016-05-01,3.163157895,6.5,2,0.7,3.1,1.5,3.8,0,6.5,2,0.5,7,0,2.5,0,7.5,4.5,3,9,0
2016-05-02,0.468421053,0,0,0.1,0.3,1,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,1.5,1.5,0,0,0.5
2016-05-03,28.44736842,54.5,27,81.1,30.7,26,23.7,17.5,19.5,7,26,26.5,26.5,22,28,40,46,16,0,22.5
2016-05-04,0.727777778,0,0,0.4,Trace,0,0.2,0.5,0,1,0.5,0,2,1.5,4.5,0.5,1.5,0,0,0.5
2016-05-05,0.083333333,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2016-05-06,0.055555556,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-05-07,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-08,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-09,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-10,74.58421053,18.5,84.5,48.6,60.3,61.5,66.7,95.5,40.5,0,106.5,145.5,82,118,75.5,127,126,49.5,11.5,99.5
2016-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-12,0.058823529,0,0,0,Trace,0,0,0,0,0,***,0,0,0,0,1,0,0,0,0
2016-05-13,0.058823529,0.5,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-14,3.122222222,0,0,Trace,4.7,2.5,6.5,0,0,11,0,12.5,2.5,8.5,2,4.5,1,0.5,0,0
2016-05-15,1.778947368,0,2.5,2.5,1,1,0.8,2,0,1,4.5,4,1.5,4.5,0.5,4.5,2,0,0,1.5
2016-05-16,0.166666667,0,0,Trace,0.3,0,0.2,0,0,0,0,1,0,0.5,0,1,0,0,0,0
2016-05-17,0.883333333,0,0,Trace,1.2,0.5,1.2,0,0,0,0,2,0,4,1.5,2.5,0,2,1,0
2016-05-18,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-19,0.083333333,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2016-05-20,49.87368421,14.5,22,96.5,16.1,13.5,16,91.5,22.5,50.5,72,23.5,121,37,69,38,60.5,17.5,39.5,126.5
2016-05-21,69.87894737,29.5,86,45.6,37.6,0,34,102.5,60,47,88.5,52,82,58.5,66,128.5,240.5,36,39,94.5
2016-05-22,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
2016-05-23,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-24,0.15,0,0,0,Trace,0,0.2,0,0,0,0,0,0,0,0,1,0,1.5,0,0
2016-05-25,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-05-26,0.663157895,0,0,0,0.1,1,0,0,0,0.5,0,0.5,0,5,0,5,0.5,0,0,0
2016-05-27,12.75789474,17.5,6,16.5,14.4,8.5,15,7.5,11.5,7.5,8,12.5,11,13,15.5,17.5,28.5,20,6,6
2016-05-28,49.95789474,50,90.5,18.1,62.9,43.5,65.7,17.5,63,41.5,58,46.5,51.5,65.5,55,109,39,45,11.5,15.5
2016-05-29,1.221052632,0.5,0,0.2,0.8,1.5,0.2,0.5,0,10,1.5,1,0,2,1,2.5,0.5,1,0,0
2016-05-30,0.668421053,0,3.5,1.6,0.1,3.5,0.5,0,1,0,0,0.5,0.5,1,0,0.5,0,0,0,0
2016-05-31,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2016-06-01,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-02,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2016-06-03,0.055555556,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-06-04,6.526315789,1.5,10,13.3,12.4,16,12.8,2.5,7.5,4.5,1,1,1,8,3,2,0.5,21,4.5,1.5
